uoa_site,scientific_name,common_name,native,introduced,threatened,category,observed_on,quality_grade,latitude,longitude,observer,project_id,observation_id,url
Anawhata Reserve,Asplenium oblongifolium,Shining Spleenwort,True,False,False,Plantae,2025-08-26,research,-36.9283796164,174.4546247274,rishud,biota-of-university-of-auckland-anawhata-reserve,310560881,https://www.inaturalist.org/observations/310560881
Anawhata Reserve,Coprosma rhamnoides,Twiggy coprosma,True,False,False,Plantae,2025-08-26,research,-36.9282429,174.4550841997,rishud,biota-of-university-of-auckland-anawhata-reserve,310561245,https://www.inaturalist.org/observations/310561245
Anawhata Reserve,Sonchus asper,prickly sowthistle,False,True,False,Plantae,2025-08-26,research,-36.928252,174.4550244,rishud,biota-of-university-of-auckland-anawhata-reserve,310576399,https://www.inaturalist.org/observations/310576399
Anawhata Reserve,Cotyledon orbiculata,pig's ear,False,True,False,Plantae,2025-08-26,research,-36.9285307997,174.4542757,rishud,biota-of-university-of-auckland-anawhata-reserve,310582807,https://www.inaturalist.org/observations/310582807
Anawhata Reserve,Scandia rosifolia,Koheriki,True,False,True,Plantae,2025-08-26,research,-36.9282834997,174.4549925997,rishud,biota-of-university-of-auckland-anawhata-reserve,310708611,https://www.inaturalist.org/observations/310708611
Anawhata Reserve,Scandia rosifolia,Koheriki,True,False,True,Plantae,2025-08-26,research,-36.9282831,174.4550354,rishud,biota-of-university-of-auckland-anawhata-reserve,310708632,https://www.inaturalist.org/observations/310708632
Anawhata Reserve,Scandia rosifolia,Koheriki,True,False,True,Plantae,2025-08-26,research,-36.9282820587,174.4549040124,rishud,biota-of-university-of-auckland-anawhata-reserve,310708647,https://www.inaturalist.org/observations/310708647
Anawhata Reserve,Scandia rosifolia,Koheriki,True,False,True,Plantae,2025-08-26,research,-36.9282653417,174.4550631861,rishud,biota-of-university-of-auckland-anawhata-reserve,310708673,https://www.inaturalist.org/observations/310708673
Anawhata Reserve,Pteris saxatilis,,True,False,False,Plantae,2025-08-26,research,-36.9280638,174.4551360222,rishud,biota-of-university-of-auckland-anawhata-reserve,310711026,https://www.inaturalist.org/observations/310711026
Anawhata Reserve,Hoheria populnea,North Island lacebark,True,False,False,Plantae,2025-08-26,research,-36.9282820587,174.4549040124,rishud,biota-of-university-of-auckland-anawhata-reserve,310711066,https://www.inaturalist.org/observations/310711066
